Mapa,Cve_Ent,Nom_Ent,Nom_Abr,Cve_Mun,Nom_Mun,Cve_Loc,Nom_Loc,Ámbito,Latitud,Longitud,Lat_Decimal,Lon_Decimal,Altitud,Cve_Carta,Pob_Total,Pob_Masculina,Pob_Femenina,Total De Viviendas Habitadas
"230042386","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2386","La Concepción","R","18°33´08.609"N","088°38´21.896"W","18.55239100","-88.63941600","0043","E16A65","0","0","0","0"
"230042388","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2388","Serenity","R","18°17´06.284"N","087°50´03.938"W","18.28507900","-87.83442700","0005","E16A77","4","*","*","1"
"230042390","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2390","Ernesto Aguilar Tec","R","18°29´35.728"N","088°55´39.949"W","18.49325800","-88.92776400","0074","E16A74","-","-","-","-"
"230042391","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2391","El Abuelo Félix","R","18°21´40.001"N","087°47´59.961"W","18.36111100","-87.79998900","0001","E16A77","1","*","*","1"
"230042393","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2393","Mahahual [Gasolinera]","R","18°45´15.723"N","087°43´10.705"W","18.75436800","-87.71964000","0001","E16A57","0","0","0","0"
"230042395","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2395","Granja Acuícola del Caribe","R","18°33´08.874"N","088°37´57.908"W","18.55246500","-88.63275200","0041","E16A65","1","*","*","1"
"230042397","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2397","Las Hermanas","R","18°38´45.758"N","088°45´47.966"W","18.64604400","-88.76332400","0061","E16A64","0","0","0","0"
"230042399","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2399","El Jardín de Palmira","R","18°30´41.769"N","088°24´47.204"W","18.51160300","-88.41311200","0003","E16A65","0","0","0","0"
"230042400","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2400","Melissa","R","18°17´44.129"N","087°49´59.917"W","18.29559100","-87.83331000","0005","E16A77","0","0","0","0"
"230042401","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2401","Kimmels","R","18°18´04.188"N","087°49´50.429"W","18.30116300","-87.83067500","0005","E16A77","4","*","*","1"
"230042402","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2402","El Capricho","R","18°17´44.093"N","087°49´57.883"W","18.29558100","-87.83274500","0005","E16A77","0","0","0","0"
"230042403","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2403","Maya Chan","R","18°40´18.704"N","087°43´26.411"W","18.67186200","-87.72400300","0000","E16A67","1","*","*","1"
"230042406","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2406","Los Tres Amigos","R","18°30´01.641"N","088°25´33.547"W","18.50045600","-88.42598500","0000","E16A65","0","0","0","0"
"230042416","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2416","MACROVI","R","18°44´26.101"N","087°43´39.537"W","18.74058400","-87.72764900","0003","E16A67","0","0","0","0"
"230042417","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2417","Casa de Paloma","R","18°17´41.826"N","087°50´00.425"W","18.29495200","-87.83345100","0005","E16A77","0","0","0","0"
"230042419","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2419","Matehual","R","18°44´35.877"N","087°42´51.923"W","18.74329900","-87.71442300","0002","E16A67","0","0","0","0"
"230042421","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2421","Casa Tranquila","R","18°21´01.560"N","087°48´14.614"W","18.35043300","-87.80405900","0002","E16A77","2","*","*","1"
"230042423","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2423","Montealbán","R","18°45´35.863"N","087°43´25.435"W","18.75996200","-87.72373200","0002","E16A57","0","0","0","0"
"230042424","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2424","El Oasis","R","18°51´05.437"N","087°48´42.301"W","18.85151000","-87.81175000","0003","E16A57","6","*","*","1"
"230042426","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2426","La Palapa Campestre","R","18°30´53.001"N","088°21´56.077"W","18.51472300","-88.36557700","0008","E16A65","0","0","0","0"
"230042428","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2428","El Placer","R","18°54´00.808"N","087°38´00.468"W","18.90022400","-87.63346300","0001","E16A58","10","6","4","6"
"230042429","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2429","El Moracue","R","18°30´02.683"N","088°56´10.096"W","18.50074500","-88.93613800","0074","E16A64","-","-","-","-"
"230042430","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2430","Rancho Escorpión","R","18°39´02.717"N","087°43´38.335"W","18.65075500","-87.72731500","0000","E16A67","4","*","*","2"
"230042436","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2436","El Rincón","R","18°31´05.806"N","088°23´23.212"W","18.51827900","-88.38978100","0003","E16A65","1","*","*","1"
"230042440","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2440","Ninguno [Servicio Internacional de Tratamiento Cuarentenario]","R","18°30´48.370"N","088°22´29.686"W","18.51343600","-88.37491300","0007","E16A65","0","0","0","0"
"230042441","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2441","CFE [Subestación]","R","18°45´06.000"N","087°43´02.000"W","18.75166700","-87.71722200","0001","E16A57","0","0","0","0"
"230042442","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2442","Travel Inn","R","18°40´32.154"N","087°43´22.790"W","18.67559800","-87.72299700","0000","E16A67","4","*","*","1"
"230042446","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2446","Wilberth Smith","R","18°35´07.449"N","087°44´20.964"W","18.58540300","-87.73915700","0001","E16A67","0","0","0","0"
"230042450","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2450","Bougain Villa","R","18°40´56.213"N","087°43´14.577"W","18.68228100","-87.72071600","0001","E16A67","1","*","*","1"
"230042452","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2452","Margarita del Sol","R","18°40´04.117"N","087°43´32.783"W","18.66781000","-87.72577300","0000","E16A67","1","*","*","1"
"230042453","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2453","Maya Luna","R","18°40´58.560"N","087°43´13.690"W","18.68293300","-87.72046900","0001","E16A67","2","*","*","1"
"230042454","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2454","Playa Maya","R","18°39´45.148"N","087°43´36.008"W","18.66254100","-87.72666900","0000","E16A67","2","*","*","1"
"230042455","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2455","San Juan","R","18°40´01.699"N","087°43´34.054"W","18.66713900","-87.72612600","0000","E16A67","3","*","*","1"
"230042456","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2456","El Cerro","R","18°38´21.770"N","088°47´44.369"W","18.63938100","-88.79565800","0065","E16A64","3","*","*","1"
"230042457","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2457","El Jobo","R","18°36´51.655"N","088°48´41.897"W","18.61434900","-88.81163800","0064","E16A64","0","0","0","0"
"230042460","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2460","El Bronco","R","18°37´48.097"N","088°48´04.822"W","18.63002700","-88.80133900","0072","E16A64","0","0","0","0"
"230042461","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2461","El Melón","R","18°37´40.948"N","088°47´56.772"W","18.62804100","-88.79910300","0067","E16A64","0","0","0","0"
"230042463","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2463","El Prieto","R","18°29´56.429"N","088°49´14.270"W","18.49900800","-88.82063100","0089","E16A74","0","0","0","0"
"230042464","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2464","Albin Casa del Mar","R","18°20´30.624"N","087°48´43.768"W","18.34184000","-87.81215800","0002","E16A77","0","0","0","0"
"230042465","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2465","Casas de Xac Zil Ha","R","18°38´24.003"N","087°43´42.262"W","18.64000100","-87.72840600","0000","E16A67","0","0","0","0"
"230042466","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2466","Las Chachalacas","R","18°27´58.359"N","087°45´50.445"W","18.46621100","-87.76401300","0004","E16A77","0","0","0","0"
"230042467","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2467","Casa Escondida","R","18°20´39.615"N","087°48´35.633"W","18.34433800","-87.80989800","0002","E16A77","4","*","*","1"
"230042468","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2468","Casa Caracola","R","18°20´29.496"N","087°48´44.923"W","18.34152700","-87.81247900","0002","E16A77","3","*","*","1"
"230042470","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2470","El Oasis","R","18°39´00.229"N","087°43´37.269"W","18.65006400","-87.72701900","0000","E16A67","1","*","*","1"
"230042481","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2481","Rogelio Bello Hernández","R","18°46´06.048"N","087°41´29.460"W","18.76834700","-87.69151700","0002","E16A57","0","0","0","0"
"230042482","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2482","Santa Rosa","R","18°17´17.322"N","087°50´02.367"W","18.28814500","-87.83399100","0005","E16A77","0","0","0","0"
"230042483","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2483","Maya Pax","R","18°20´05.386"N","087°49´03.154"W","18.33482900","-87.81754300","0002","E16A77","0","0","0","0"
"230042486","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2486","Rancho Gabriela","R","18°39´18.346"N","087°45´02.013"W","18.65509600","-87.75055900","0001","E16A67","8","*","*","2"
"230042487","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2487","Dos Hermanos","R","18°16´22.577"N","087°51´26.760"W","18.27293800","-87.85743300","0007","E16A77","0","0","0","0"
"230042489","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2489","Los Compayitos","R","18°41´15.744"N","087°44´13.741"W","18.68770700","-87.73715000","0007","E16A67","10","4","6","3"
"230042491","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2491","La Casa Playa","R","18°37´53.444"N","087°43´46.900"W","18.63151200","-87.72969400","0000","E16A67","0","0","0","0"
"230042493","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2493","La Luna","R","18°31´19.715"N","089°06´09.699"W","18.52214300","-89.10269400","0123","E16A63","1","*","*","1"
"230042494","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2494","Los Tres Castillo","R","18°37´44.031"N","088°13´36.384"W","18.62889800","-88.22677300","0007","E16A66","4","*","*","1"
"230042495","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2495","Los Camilos","R","18°39´44.274"N","088°17´49.392"W","18.66229800","-88.29705300","0008","E16A66","0","0","0","0"
"230042497","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2497","El Arco Maya","R","18°35´39.630"N","088°13´47.495"W","18.59434200","-88.22986000","0009","E16A66","0","0","0","0"
"230042498","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2498","Chumbec","R","18°33´48.789"N","088°19´06.603"W","18.56355300","-88.31850100","0009","E16A66","1","*","*","1"
"230042499","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2499","Las Cicadas","R","18°33´01.000"N","088°16´17.000"W","18.55027800","-88.27138900","0010","E16A66","0","0","0","0"
"230042502","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2502","El Esfuerzo","R","18°29´59.570"N","088°20´15.126"W","18.49988100","-88.33753500","0010","E16A75","1","*","*","1"
"230042503","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2503","Don Saba","R","18°32´32.835"N","088°19´53.170"W","18.54245400","-88.33143600","0009","E16A66","1","*","*","1"
"230042504","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2504","Los Dos Potrillos","R","18°32´52.561"N","088°20´52.766"W","18.54793400","-88.34799100","0010","E16A65","0","0","0","0"
"230042505","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2505","Dos Pozos","R","18°27´29.124"N","088°57´53.742"W","18.45809000","-88.96492800","0122","E16A74","0","0","0","0"
"230042507","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2507","Francisco Ramírez","R","18°30´37.812"N","088°24´32.996"W","18.51050300","-88.40916600","0002","E16A65","0","0","0","0"
"230042508","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2508","El Gaucho","R","18°26´51.579"N","088°55´38.193"W","18.44766100","-88.92727600","0120","E16A74","5","*","*","2"
"230042510","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2510","Rancho Guzmán","R","18°23´31.000"N","088°54´45.000"W","18.39194400","-88.9125","0130","E16A74","0","0","0","0"
"230042515","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2515","Jaime Peraza","R","18°33´16.314"N","088°17´16.015"W","18.55453200","-88.28778200","0014","E16A66","9","*","*","2"
"230042516","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2516","Jorge Caamal","R","18°43´43.597"N","088°13´56.628"W","18.72877700","-88.23239700","0007","E16A66","0","0","0","0"
"230042517","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2517","Carlos Soberanis","R","18°34´23.160"N","088°14´35.378"W","18.5731","-88.24316100","0009","E16A66","0","0","0","0"
"230042521","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2521","Ninguno","R","18°15´41.010"N","088°39´48.134"W","18.26139200","-88.66337100","0046","E16A75","3","*","*","1"
"230042524","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2524","Las Margaritas","R","18°32´58.073"N","088°16´18.000"W","18.54946500","-88.27166700","0009","E16A66","1","*","*","1"
"230042525","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2525","Alborada","R","18°31´02.055"N","088°22´56.021"W","18.51723800","-88.38222800","0004","E16A65","0","0","0","0"
"230042526","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2526","La Candelaria","R","18°33´15.725"N","088°20´13.502"W","18.55436800","-88.33708400","0009","E16A65","0","0","0","0"
"230042527","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2527","Las Palmas","R","18°32´42.961"N","088°20´18.415"W","18.54526700","-88.33844900","0008","E16A65","4","*","*","1"
"230042529","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2529","La Perla","R","18°25´00.478"N","088°54´22.712"W","18.41679900","-88.90630900","0111","E16A74","1","*","*","1"
"230042530","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2530","El Potrillo","R","18°49´21.772"N","088°11´57.942"W","18.82271400","-88.19942800","0008","E16A56","8","*","*","1"
"230042531","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2531","La Primavera","R","18°45´42.103"N","088°16´27.145"W","18.76169500","-88.27420700","0006","E16A56","3","*","*","1"
"230042532","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2532","Progreso","R","18°27´20.786"N","088°54´05.985"W","18.45577400","-88.90166300","0091","E16A74","1","*","*","1"
"230042535","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2535","El Zuubim","R","18°32´32.288"N","088°19´31.499"W","18.54230200","-88.32541600","0009","E16A66","0","0","0","0"
"230042536","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2536","La Virgen","R","18°18´11.432"N","088°47´29.440"W","18.30317600","-88.79151100","0046","E16A74","0","0","0","0"
"230042537","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2537","Aurelio Uh Xool","R","18°32´55.231"N","088°16´11.397"W","18.54867500","-88.26983300","0010","E16A66","4","*","*","1"
"230042539","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2539","La Herradura","R","18°33´33.318"N","088°29´15.093"W","18.55925500","-88.48752600","0039","E16A65","0","0","0","0"
"230042540","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2540","Sac-Ha","R","18°36´02.507"N","088°26´00.646"W","18.60069600","-88.43351300","0008","E16A65","3","*","*","1"
"230042541","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2541","Nicolás Bravo","R","18°27´58.549"N","088°55´18.814"W","18.46626400","-88.92189300","0090","E16A74","0","0","0","0"
"230042544","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2544","Armando Poot","R","18°30´57.170"N","088°26´29.943"W","18.51588100","-88.44165100","0005","E16A65","3","*","*","1"
"230042545","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2545","Panto-Ha [Balneario]","R","18°34´17.897"N","088°26´47.174"W","18.57163800","-88.44643700","0014","E16A65","3","*","*","1"
"230042548","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2548","Nuevos Inicios [Campamento]","R","18°36´41.000"N","088°26´18.000"W","18.61138900","-88.43833300","0020","E16A65","0","0","0","0"
"230042549","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2549","Akal-Ki [Centro Holístico]","R","18°37´34.795"N","088°25´32.949"W","18.62633200","-88.42581900","0020","E16A65","0","0","0","0"
"230042550","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2550","Chacbel-Ha","R","18°36´47.854"N","088°25´35.793"W","18.61329300","-88.42660900","0008","E16A65","2","*","*","1"
"230042552","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2552","Matías Reyes","R","18°36´44.607"N","088°42´20.655"W","18.61239100","-88.70573800","0062","E16A64","2","*","*","1"
"230042554","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2554","El Marino","R","18°32´23.064"N","088°28´42.328"W","18.53974000","-88.47842400","0027","E16A65","0","0","0","0"
"230042557","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2557","Tomza [Gasera]","R","18°34´46.146"N","088°27´44.953"W","18.57948500","-88.46248700","0024","E16A65","0","0","0","0"
"230042558","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2558","Los Gavilanes","R","18°34´05.714"N","088°34´53.010"W","18.56825400","-88.58139200","0041","E16A65","1","*","*","1"
"230042559","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2559","Las Glorias","R","18°31´27.580"N","088°27´41.567"W","18.52432800","-88.46154600","0022","E16A65","5","*","*","1"
"230042560","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2560","Grúas Jaswor","R","18°30´53.354"N","088°27´10.701"W","18.51482100","-88.45297300","0019","E16A65","1","*","*","1"
"230042562","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2562","Jesús Ceja López","R","18°34´16.689"N","088°29´23.377"W","18.57130300","-88.48982700","0049","E16A65","3","*","*","1"
"230042563","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2563","José López Zambrano","R","18°34´49.725"N","088°43´16.423"W","18.58047900","-88.72122900","0072","E16A64","1","*","*","1"
"230042564","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2564","Laguna Bonanza","R","18°35´09.940"N","088°26´25.530"W","18.58609400","-88.44042500","0004","E16A65","4","*","*","2"
"230042565","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2565","Don Ángel","R","18°30´48.555"N","088°26´46.423"W","18.51348800","-88.44622900","0004","E16A65","5","*","*","1"
"230042566","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2566","Dany","R","18°36´43.973"N","088°27´05.126"W","18.61221500","-88.45142400","0018","E16A65","1","*","*","1"
"230042568","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2568","Los Aluxes Mayas","R","18°14´30.294"N","088°39´17.144"W","18.24174800","-88.65476200","0034","E16A85","0","0","0","0"
"230042569","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2569","Don Reyes","R","18°14´10.826"N","088°39´19.629"W","18.23634100","-88.65545300","0035","E16A85","0","0","0","0"
"230042571","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2571","La Quinta","R","18°15´52.431"N","088°40´06.666"W","18.26456400","-88.66851800","0039","E16A74","0","0","0","0"
"230042572","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2572","Marcos Moreno López","R","18°15´55.220"N","088°40´05.106"W","18.26533900","-88.66808500","0038","E16A74","0","0","0","0"
"230042574","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2574","María Aída Guillen","R","18°30´31.116"N","088°27´01.322"W","18.50864300","-88.45036700","0003","E16A65","0","0","0","0"
"230042578","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2578","Las Peñas","R","18°31´31.251"N","088°24´02.657"W","18.52534800","-88.40073800","0006","E16A65","0","0","0","0"
"230042579","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2579","Polo Medina","R","18°30´58.162"N","088°37´47.212"W","18.51615600","-88.62978100","0033","E16A65","0","0","0","0"
"230042580","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2580","La Potranquita","R","17°57´03.164"N","088°52´30.025"W","17.95087900","-88.87500700","0081","E16C14","4","*","*","1"
"230042581","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2581","Rancho Chabela","R","18°30´56.472"N","088°26´30.939"W","18.51568700","-88.44192800","0005","E16A65","2","*","*","1"
"230042582","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","2582","La Pimienta (David)","R","18°37´13.000"N","088°42´29.000"W","18.62027800","-88.70805600","0060","E16A64","2","*","*","1"
